PLAYER,TEAM,POS,AGE,GP,GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Int,Rushing_Att,Rushing_Yds,Y/A,Rushing_TD,Tgt,Rec,Reception_Yds,Y/R,Rec_TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Peyton Hillis,KAN,RB,26.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,85.0,309.0,3.64,1.0,14.0,10.0,62.0,6.2,0.0,,,39.0,49.0,54.1,44.1,,72.0,
Chaz Schilens,NYJ,WR,27.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.0,28.0,289.0,10.32,2.0,,,39.0,67.0,70.9,52.9,,98.0,
Tom Crabtree,GNB,TE,27.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,8.0,203.0,25.38,3.0,,,38.0,46.0,49.3,42.3,,39.0,
Logan Paulsen,WAS,TE,25.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.0,25.0,308.0,12.32,1.0,,,37.0,62.0,64.8,49.3,,40.0,
Lamar Miller,MIA,RB,21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,250.0,4.9,1.0,8.0,6.0,45.0,7.5,0.0,,,36.0,42.0,44.5,38.5,,73.0,
Montario Hardesty,CLE,RB,25.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,271.0,4.17,1.0,5.0,2.0,16.0,8.0,0.0,,,35.0,37.0,39.7,35.7,,76.0,
Chris Ivory,NOR,RB,24.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,217.0,5.43,2.0,3.0,2.0,15.0,7.5,0.0,,,35.0,37.0,40.2,36.2,,74.0,
William Powell,ARI,RB,24.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,217.0,3.62,0.0,25.0,19.0,132.0,6.95,0.0,,,35.0,54.0,59.9,44.4,,75.0,
James Starks,GNB,RB,26.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,71.0,255.0,3.59,1.0,6.0,4.0,31.0,7.75,0.0,,,35.0,39.0,41.6,36.6,,77.0,
Toby Gerhart,MIN,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,169.0,3.38,1.0,27.0,20.0,155.0,7.75,0.0,,,34.0,54.0,62.4,44.4,,78.0,
Craig Stevens,TEN,TE,28.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,23.0,275.0,11.96,1.0,,,34.0,57.0,59.5,45.0,,41.0,
Charles Clay,MIA,RB,23.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,18.0,212.0,11.78,2.0,,,33.0,51.0,54.2,42.2,,80.0,
Kirk Cousins,WAS,QB,24.0,3.0,1.0,33.0,48.0,466.0,4.0,3.0,3.0,22.0,7.33,0.0,0.0,0.0,0.0,,0.0,1.0,,33.0,33.0,38.8,35.8,,38.0,
Fred Davis,WAS,TE,26.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,31.0,24.0,325.0,13.54,0.0,,,33.0,57.0,59.6,44.6,,43.0,
Kellen Davis,CHI,TE,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,44.0,19.0,229.0,12.05,2.0,,,33.0,52.0,55.9,42.4,,42.0,
Kevin Smith,DET,RB,26.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,134.0,3.62,1.0,16.0,10.0,79.0,7.9,1.0,,,33.0,43.0,46.3,38.3,,79.0,
David Thomas,NOR,TE,29.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,11.0,86.0,7.82,4.0,,,33.0,44.0,43.6,38.1,,44.0,
Lance Ball,DEN,RB,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,158.0,3.76,1.0,12.0,7.0,61.0,8.71,1.0,,,32.0,39.0,42.9,35.4,,81.0,
Armon Binns,2TM,WR,23.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,40.0,24.0,277.0,11.54,1.0,,,32.0,56.0,59.7,43.7,,103.0,
Delone Carter,IND,RB,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,122.0,3.81,3.0,2.0,1.0,13.0,13.0,0.0,,,32.0,33.0,35.5,32.0,,83.0,
Robert Meachem,SDG,WR,28.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,-6.0,0.0,32.0,14.0,207.0,14.79,2.0,,,32.0,46.0,49.1,39.1,,102.0,
Eddie Royal,SDG,WR,26.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,7.33,0.0,44.0,23.0,234.0,10.17,1.0,,,32.0,55.0,57.6,43.1,,104.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Royster,WAS,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,88.0,3.83,2.0,23.0,15.0,109.0,7.27,0.0,,,32.0,47.0,49.7,39.2,,82.0,
John Skelton,ARI,QB,24.0,7.0,6.0,109.0,201.0,1132.0,2.0,9.0,4.0,5.0,1.25,0.0,0.0,0.0,0.0,,0.0,,,32.0,32.0,45.8,40.8,,39.0,
Damian Williams,TEN,WR,24.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.0,30.0,324.0,10.8,0.0,,,32.0,62.0,65.4,47.4,,101.0,
Devin Hester,CHI,WR,30.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,40.0,23.0,242.0,10.52,1.0,,,31.0,54.0,56.8,42.3,,107.0,
Santonio Holmes,NYJ,WR,28.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.0,20.0,272.0,13.6,1.0,,,31.0,51.0,55.2,41.2,,105.0,
Marvin Jones,CIN,WR,22.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,15.67,0.0,32.0,18.0,201.0,11.17,1.0,,,31.0,49.0,51.8,39.8,,106.0,
Jason Snelling,ATL,RB,29.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,63.0,3.5,0.0,35.0,31.0,203.0,6.55,1.0,,,31.0,62.0,65.6,46.1,,84.0,
Dwayne Harris,DAL,WR,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,17.0,222.0,13.06,1.0,1.0,,30.0,47.0,56.2,44.7,,108.0,
Michael Robinson,SEA,WR,29.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,49.0,4.08,0.0,15.0,13.0,126.0,9.69,2.0,,,30.0,43.0,45.5,36.0,,109.0,
Jordan Cameron,CLE,TE,24.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,40.0,20.0,226.0,11.3,1.0,,,29.0,49.0,51.6,38.6,,46.0,
Clay Harbor,PHI,RB,25.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39.0,25.0,186.0,7.44,2.0,,,29.0,54.0,57.6,41.1,,86.0,
DuJuan Harris,GNB,RB,24.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,157.0,4.62,2.0,2.0,2.0,17.0,8.5,0.0,,,29.0,31.0,34.4,30.4,,85.0,
Kyle Williams,SFO,WR,24.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,5.25,0.0,22.0,14.0,212.0,15.14,1.0,,,29.0,43.0,46.3,36.3,,110.0,
Darrel Young,WAS,TE,25.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,60.0,4.29,0.0,9.0,8.0,109.0,13.63,2.0,,,29.0,37.0,39.9,32.9,,45.0,
Rashard Mendenhall,PIT,RB,25.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,182.0,3.57,0.0,10.0,9.0,62.0,6.89,1.0,,,28.0,37.0,41.4,32.9,,87.0,
Brian Quick,STL,WR,23.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,11.0,156.0,14.18,2.0,,,28.0,39.0,41.6,33.1,,112.0,
Jordan Shipley,2TM,WR,27.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39.0,23.0,244.0,10.61,1.0,,,28.0,51.0,55.4,39.9,,111.0,
LeGarrette Blount,TAM,RB,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,151.0,3.68,2.0,2.0,1.0,2.0,2.0,0.0,,,27.0,28.0,31.3,27.8,,88.0,
Ryan Grant,2TM,RB,30.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,132.0,4.13,2.0,2.0,1.0,34.0,34.0,0.0,,,27.0,28.0,31.6,27.1,,91.0,
John Kuhn,GNB,RB,30.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,63.0,2.74,1.0,18.0,15.0,148.0,9.87,0.0,,,27.0,42.0,45.1,34.6,,90.0,
Jorvorskie Lane,MIA,RB,25.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1.0,2.0,12.0,11.0,79.0,7.18,1.0,1.0,,27.0,38.0,39.2,32.7,,89.0,
Tashard Choice,BUF,RB,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,193.0,4.11,1.0,9.0,4.0,9.0,2.25,0.0,,,26.0,30.0,33.2,28.2,,93.0,
Braylon Edwards,2TM,WR,29.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,18.0,199.0,11.06,1.0,,,26.0,44.0,46.9,34.9,,114.0,
Derek Hagan,OAK,WR,28.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,20.0,259.0,12.95,0.0,,,26.0,46.0,48.9,35.9,,115.0,
Terrelle Pryor,OAK,QB,23.0,3.0,1.0,14.0,30.0,155.0,2.0,1.0,10.0,51.0,5.1,1.0,1.0,1.0,22.0,22.0,0.0,,,26.0,27.0,27.5,27.0,,40.0,
Chris Rainey,PIT,RB,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,102.0,3.92,2.0,22.0,14.0,60.0,4.29,0.0,,,26.0,40.0,44.2,33.2,,92.0,
Dante Rosario,SDG,TE,28.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,10.0,95.0,9.5,3.0,,,26.0,36.0,36.5,30.5,,47.0,
Micheal Spurlock,2TM,WR,29.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,29.0,23.0,200.0,8.7,1.0,,,26.0,49.0,64.0,49.5,,113.0,
Mohamed Massaquoi,CLE,WR,26.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,17.0,254.0,14.94,0.0,,,25.0,42.0,45.4,33.9,,117.0,
Jerome Simpson,MIN,WR,26.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,52.0,26.0,274.0,10.54,0.0,,,25.0,51.0,55.4,38.4,,116.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Tate,CIN,WR,25.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,13.0,211.0,16.23,1.0,,,25.0,38.0,42.1,31.6,,118.0,
Clyde Gates,NYJ,WR,26.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,33.0,16.0,224.0,14.0,0.0,,,24.0,40.0,42.6,31.6,,119.0,
Vonta Leach,BAL,RB,31.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,3.56,1.0,24.0,21.0,143.0,6.81,0.0,,,24.0,45.0,47.5,34.0,,94.0,
LaVon Brazill,IND,WR,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,11.0,186.0,16.91,1.0,,,23.0,34.0,37.6,28.1,,123.0,
Juron Criner,OAK,WR,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,16.0,151.0,9.44,1.0,1.0,,23.0,39.0,42.1,31.1,,121.0,
Ed Dickson,BAL,TE,25.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,21.0,225.0,10.71,0.0,,,23.0,44.0,46.5,33.0,,48.0,
Damaris Johnson,PHI,WR,23.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,31.0,19.0,256.0,13.47,0.0,,,23.0,42.0,52.8,38.3,,122.0,
Laurent Robinson,JAX,WR,27.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,24.0,252.0,10.5,0.0,,,23.0,47.0,51.2,35.2,,120.0,
Luke Stocker,TAM,TE,24.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,16.0,165.0,10.31,1.0,,,23.0,39.0,41.5,30.5,,49.0,
Mike Thomas,2TM,WR,25.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,57.0,8.14,0.0,40.0,18.0,108.0,6.0,1.0,,,23.0,41.0,43.5,31.5,,124.0,
Ramses Barden,NYG,WR,26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,14.0,220.0,15.71,0.0,,,22.0,36.0,39.0,29.0,,125.0,
Early Doucet,ARI,WR,27.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,53.0,28.0,207.0,7.39,0.0,,,22.0,50.0,52.6,35.6,,126.0,
Jamie Harper,TEN,RB,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,1.58,3.0,1.0,1.0,8.0,8.0,0.0,,,22.0,23.0,22.8,22.3,,95.0,
Jerricho Cotchery,PIT,WR,30.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,17.0,205.0,12.06,0.0,,,21.0,38.0,40.5,29.0,,128.0,
Will Heller,DET,TE,31.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,17.0,150.0,8.82,1.0,,,21.0,38.0,41.0,29.5,,50.0,
Jacob Hester,DEN,RB,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,81.0,4.76,2.0,1.0,1.0,7.0,7.0,0.0,,,21.0,22.0,21.8,21.3,,97.0,
Lestar Jean,HOU,WR,24.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,6.0,151.0,25.17,1.0,,,21.0,27.0,30.1,24.1,,127.0,
Niles Paul,WAS,RB,23.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,15.0,8.0,152.0,19.0,1.0,,,21.0,29.0,32.1,25.1,,96.0,
Armando Allen,CHI,RB,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,124.0,4.59,1.0,3.0,2.0,16.0,8.0,0.0,,,20.0,22.0,25.0,21.0,,100.0,
Anthony Dixon,SFO,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,78.0,3.71,2.0,0.0,0.0,0.0,,0.0,,,20.0,20.0,19.8,19.8,,101.0,
Donald Driver,GNB,WR,37.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,8.0,77.0,9.63,2.0,,,20.0,28.0,27.7,23.7,,130.0,
Will Johnson,PIT,RB,23.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.5,0.0,26.0,15.0,137.0,9.13,1.0,,,20.0,35.0,38.4,27.9,,98.0,
Keshawn Martin,HOU,WR,22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,53.0,13.25,0.0,28.0,10.0,85.0,8.5,1.0,,,20.0,30.0,29.8,24.8,,129.0,
Chris Ogbonnaya,CLE,RB,26.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,3.75,0.0,32.0,24.0,187.0,7.79,0.0,,,20.0,44.0,47.7,31.7,,102.0,
Jalen Parmele,JAX,RB,27.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,143.0,3.58,0.0,9.0,7.0,60.0,8.57,0.0,,,20.0,27.0,30.3,23.8,,99.0,
Curtis Brinkley,SDG,RB,27.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,115.0,2.95,0.0,15.0,12.0,77.0,6.42,0.0,,,19.0,31.0,34.2,25.2,,103.0,
Kris Durham,DET,WR,24.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,8.0,125.0,15.63,1.0,,,19.0,27.0,29.5,22.5,,131.0,
Marlon Moore,MIA,WR,25.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,9.0,6.0,116.0,19.33,1.0,,,19.0,25.0,27.5,21.5,,132.0,
Devin Aromashodu,MIN,WR,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,11.0,182.0,16.55,0.0,,,18.0,29.0,32.2,23.7,,134.0,
Tandon Doss,BAL,WR,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,7.0,123.0,17.57,1.0,,,18.0,25.0,28.3,21.8,,133.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Byron Leftwich,PIT,QB,32.0,2.0,1.0,25.0,53.0,272.0,0.0,1.0,1.0,31.0,31.0,1.0,0.0,0.0,0.0,,0.0,,,18.0,18.0,19.0,19.0,,42.0,
Joe McKnight,NYJ,RB,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,179.0,5.97,0.0,2.0,1.0,18.0,18.0,0.0,,,18.0,19.0,28.7,24.2,,104.0,
Tyrod Taylor,BAL,QB,23.0,7.0,0.0,17.0,29.0,179.0,0.0,1.0,14.0,73.0,5.21,1.0,0.0,0.0,0.0,,0.0,,,18.0,18.0,19.5,19.5,,41.0,
Jason Campbell,CHI,QB,31.0,6.0,1.0,32.0,51.0,265.0,2.0,2.0,7.0,28.0,4.0,0.0,0.0,0.0,0.0,,0.0,,,17.0,17.0,19.4,19.4,,43.0,
Jed Collins,NOR,RB,26.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,14.0,70.0,5.0,2.0,,,17.0,31.0,32.0,24.0,,106.0,
Brian Leonard,CIN,RB,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,106.0,3.21,0.0,15.0,11.0,67.0,6.09,0.0,,,17.0,28.0,31.3,22.8,,105.0,
Ryan Williams,ARI,RB,22.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,58.0,164.0,2.83,0.0,10.0,7.0,44.0,6.29,0.0,,,17.0,24.0,28.8,20.3,,107.0,
Jeremy Stewart,OAK,RB,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,101.0,4.04,0.0,8.0,8.0,62.0,7.75,0.0,,,16.0,24.0,27.3,20.3,,108.0,
Charlie Batch,PIT,QB,38.0,2.0,2.0,45.0,70.0,475.0,1.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,15.0,15.0,22.0,19.0,,44.0,
Deion Branch,NWE,WR,33.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,29.0,16.0,145.0,9.06,0.0,,,15.0,31.0,33.5,22.5,,136.0,
Shaun Hill,DET,QB,32.0,1.0,0.0,10.0,13.0,172.0,2.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,15.0,14.8,14.8,,45.0,
LaMichael James,SFO,RB,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,125.0,4.63,0.0,5.0,3.0,29.0,9.67,0.0,,,15.0,18.0,21.4,16.9,,109.0,
Dion Lewis,PHI,RB,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,69.0,5.31,1.0,2.0,2.0,24.0,12.0,0.0,,,15.0,17.0,17.3,16.3,,111.0,
Rishard Matthews,MIA,WR,23.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,11.0,151.0,13.73,0.0,,,15.0,26.0,29.1,20.6,,135.0,
Danny Ware,TAM,RB,27.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,51.0,4.64,0.0,20.0,14.0,100.0,7.14,0.0,,,15.0,29.0,32.1,22.1,,112.0,
Leon Washington,SEA,RB,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,83.0,3.61,1.0,8.0,4.0,31.0,7.75,0.0,,,15.0,19.0,26.4,23.4,,110.0,
Gary Barnidge,CAR,TE,27.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,78.0,13.0,1.0,,,14.0,20.0,19.8,16.8,,52.0,
Baron Batch,PIT,RB,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,49.0,1.96,1.0,5.0,4.0,31.0,7.75,0.0,,,14.0,18.0,18.0,16.0,,114.0,
Brian Hoyer,ARI,QB,27.0,2.0,1.0,30.0,53.0,330.0,1.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,,0.0,,,14.0,14.0,18.8,15.8,,46.0,
Erik Lorig,TAM,RB,26.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,12.0,83.0,6.92,1.0,,,14.0,26.0,26.3,20.3,,113.0,
Mewelde Moore,IND,RB,30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,1.54,0.0,8.0,6.0,77.0,12.83,1.0,,,14.0,20.0,20.7,16.7,,115.0,
Matthew Mulligan,STL,TE,27.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,8.0,84.0,10.5,1.0,,,14.0,22.0,22.4,18.4,,51.0,
Jordan Norwood,CLE,WR,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.0,13.0,137.0,10.54,0.0,,,14.0,27.0,29.8,20.3,,137.0,
Anthony Allen,BAL,RB,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,61.0,3.81,1.0,4.0,2.0,12.0,6.0,0.0,,,13.0,15.0,15.3,14.3,,116.0,
Cole Beasley,DAL,WR,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,15.0,128.0,8.53,0.0,,,13.0,28.0,30.8,20.3,,139.0,
Kevin Boss,KAN,TE,28.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,65.0,21.67,1.0,,,13.0,16.0,15.5,14.0,,56.0,
Stanley Havili,PHI,RB,25.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,3.67,1.0,12.0,7.0,43.0,6.14,0.0,,,13.0,20.0,19.5,16.0,,118.0,
Henry Hynoski,NYG,RB,24.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,4.0,0.0,15.0,11.0,50.0,4.55,1.0,,,13.0,24.0,24.0,18.5,,117.0,
Jeff King,ARI,TE,29.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,29.0,17.0,129.0,7.59,0.0,,,13.0,30.0,32.9,21.4,,55.0,
Ryan Lindley,ARI,QB,23.0,6.0,4.0,89.0,171.0,752.0,0.0,7.0,4.0,7.0,1.75,0.0,0.0,0.0,0.0,,0.0,,,13.0,13.0,24.8,19.8,,47.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonard Pope,PIT,TE,29.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,9.0,3.0,2.0,,,13.0,16.0,15.9,14.4,,54.0,
Lee Smith,BUF,TE,25.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,4.0,13.0,3.25,2.0,,,13.0,17.0,17.3,15.3,,53.0,
Steve Smith,STL,WR,27.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,14.0,131.0,9.36,0.0,,,13.0,27.0,30.1,20.1,,138.0,
Armanti Edwards,CAR,WR,24.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,5.0,121.0,24.2,0.0,,,12.0,17.0,20.1,14.6,,141.0,
Greg McElroy,NYJ,QB,24.0,2.0,1.0,19.0,31.0,214.0,1.0,1.0,8.0,30.0,3.75,0.0,0.0,0.0,0.0,,0.0,,,12.0,12.0,13.6,12.6,,48.0,
John Phillips,DAL,TE,25.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,8.0,55.0,6.88,1.0,,,12.0,20.0,19.5,15.5,,57.0,
Kealoha Pilares,CAR,WR,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,0.0,4.0,2.0,42.0,21.0,1.0,,,12.0,14.0,13.9,12.9,,142.0,
Donte' Stallworth,NWE,WR,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,63.0,63.0,1.0,,,12.0,13.0,13.3,12.8,,140.0,
Tim Tebow,NYJ,RB,25.0,12.0,2.0,6.0,8.0,39.0,0.0,0.0,32.0,102.0,3.19,0.0,1.0,0.0,0.0,,0.0,,,12.0,12.0,14.8,11.8,,119.0,
Keith Toston,JAX,RB,25.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,74.0,4.35,0.0,4.0,3.0,41.0,13.67,0.0,,,12.0,15.0,14.5,13.0,,121.0,
Lawrence Vickers,DAL,RB,29.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.67,0.0,15.0,13.0,104.0,8.0,0.0,,,12.0,25.0,27.5,18.0,,120.0,
Josh Cooper,CLE,WR,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,8.0,106.0,13.25,0.0,,,11.0,19.0,21.6,14.6,,144.0,
Lance Dunbar,DAL,RB,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,75.0,3.57,0.0,12.0,6.0,33.0,5.5,0.0,,,11.0,17.0,16.8,13.8,,122.0,
Kevin Elliott,JAX,WR,24.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,10.0,108.0,10.8,0.0,,,11.0,21.0,23.8,15.8,,143.0,
Michael Hoomanawanui,NWE,TE,24.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,5.0,109.0,21.8,0.0,,,11.0,16.0,18.9,13.4,,58.0,
Plaxico Burress,PIT,WR,35.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,3.0,42.0,14.0,1.0,,,10.0,13.0,13.2,11.7,,146.0,
Stephen Burton,MIN,WR,23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,5.0,35.0,7.0,1.0,,,10.0,15.0,14.5,12.0,,148.0,
