PLAYER,TEAM,POS,AGE,GP,GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Int,Rushing_Att,Rushing_Yds,Y/A,Rushing_TD,Tgt,Rec,Reception_Yds,Y/R,Rec_TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Taylor Gabriel,ATL,WR,25.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,51.0,12.75,1.0,50.0,35.0,579.0,16.54,6.0,,,105.0,140.0,143.0,122.5,,50.0,
Ted Ginn,CAR,WR,31.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,98.0,7.0,0.0,95.0,54.0,752.0,13.93,4.0,,,105.0,159.0,164.0,132.0,,48.0,
Dontrelle Inman,SDG,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,97.0,58.0,810.0,13.97,4.0,,,105.0,163.0,166.0,134.0,,49.0,
James White,NWE,RB,24.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,166.0,4.26,0.0,86.0,60.0,551.0,9.18,5.0,,,104.0,162.0,167.7,131.7,,33.0,
Rashad Jennings,NYG,RB,31.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,181.0,593.0,3.28,3.0,42.0,35.0,201.0,5.74,1.0,,,103.0,138.0,144.4,120.9,,34.0,
Jordan Matthews,PHI,WR,24.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,117.0,73.0,804.0,11.01,3.0,,,102.0,171.0,174.4,134.9,,52.0,
DeVante Parker,MIA,WR,23.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,87.0,56.0,744.0,13.29,4.0,,,102.0,154.0,157.4,126.4,,51.0,
Matt Asiata,MIN,RB,29.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,121.0,402.0,3.32,6.0,38.0,32.0,263.0,8.22,0.0,,,101.0,133.0,139.5,116.5,,36.0,
Chris Thompson,WAS,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,356.0,5.24,3.0,62.0,49.0,349.0,7.12,2.0,,,101.0,148.0,154.5,123.0,,35.0,
Brandon Marshall,NYJ,WR,32.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,128.0,59.0,788.0,13.36,3.0,,,97.0,156.0,158.8,126.3,,53.0,
Ty Montgomery,GNB,RB,23.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,77.0,457.0,5.94,3.0,56.0,44.0,348.0,7.91,0.0,,,97.0,141.0,147.5,118.5,,37.0,
Alshon Jeffery,CHI,WR,26.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,94.0,52.0,821.0,15.79,2.0,,,94.0,146.0,149.1,120.1,,54.0,
Derrick Henry,TEN,RB,22.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,110.0,490.0,4.45,5.0,15.0,13.0,137.0,10.54,0.0,,,93.0,106.0,111.7,99.2,,38.0,
Chris Hogan,NWE,WR,28.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,58.0,38.0,680.0,17.89,4.0,,,91.0,129.0,132.9,109.9,,55.0,
Duke Johnson,CLE,RB,23.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,73.0,358.0,4.9,1.0,74.0,53.0,514.0,9.7,0.0,,,91.0,144.0,151.2,117.7,,39.0,
Mohamed Sanu,ATL,WR,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,81.0,59.0,653.0,11.07,4.0,1.0,,90.0,149.0,152.8,119.3,,56.0,
Tavon Austin,LAR,WR,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,28.0,159.0,5.68,1.0,106.0,58.0,509.0,8.78,3.0,,,89.0,147.0,153.8,117.8,,57.0,
Randall Cobb,GNB,WR,26.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,3.3,0.0,84.0,60.0,610.0,10.17,4.0,,,88.0,148.0,151.3,118.3,,58.0,
T.J. Yeldon,JAX,RB,23.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,130.0,465.0,3.58,1.0,68.0,50.0,312.0,6.24,1.0,,,88.0,138.0,144.7,112.7,,40.0,
C.J. Anderson,DEN,RB,25.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,110.0,437.0,3.97,4.0,24.0,16.0,128.0,8.0,1.0,,,87.0,103.0,108.5,94.5,,41.0,
Jalen Richard,OAK,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,491.0,5.92,1.0,39.0,29.0,194.0,6.69,2.0,,,87.0,116.0,121.5,101.0,,42.0,
Jack Doyle,IND,TE,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,75.0,59.0,584.0,9.9,5.0,,,86.0,145.0,149.4,115.9,,13.0,
Travis Benjamin,SDG,WR,27.0,14.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,-3.0,-1.5,0.0,75.0,47.0,677.0,14.4,4.0,,,85.0,132.0,138.4,108.9,,59.0,
DeAngelo Williams,PIT,RB,33.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,98.0,343.0,3.5,4.0,27.0,18.0,118.0,6.56,2.0,,,84.0,100.0,106.1,91.1,,43.0,
Giovani Bernard,CIN,RB,25.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,91.0,337.0,3.7,2.0,51.0,39.0,336.0,8.62,1.0,,,83.0,122.0,129.3,102.8,,44.0,
Eric Ebron,DET,TE,23.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,85.0,61.0,711.0,11.66,1.0,,,83.0,144.0,147.2,113.7,,15.0,
Jeremy Kerley,SFO,WR,28.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,115.0,64.0,667.0,10.42,3.0,,,83.0,147.0,150.7,114.7,,61.0,
Tyler Lockett,SEA,WR,24.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,114.0,19.0,1.0,66.0,41.0,597.0,14.56,1.0,,,83.0,124.0,130.1,103.6,,60.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Pitta,BAL,TE,31.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,121.0,86.0,729.0,8.48,2.0,,,83.0,169.0,172.9,125.9,,16.0,
Jason Witten,DAL,TE,34.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,95.0,69.0,673.0,9.75,3.0,,,83.0,152.0,156.3,117.8,,14.0,
Robert Turbin,IND,RB,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,164.0,3.49,7.0,35.0,26.0,179.0,6.88,1.0,,,82.0,108.0,114.3,95.3,,45.0,
Michael Floyd,2TM,WR,27.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,76.0,37.0,488.0,13.19,5.0,,,81.0,116.0,118.8,97.3,,63.0,
Terrance Williams,DAL,WR,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,61.0,44.0,594.0,13.5,4.0,,,81.0,125.0,129.4,103.4,,62.0,
Shaun Draughn,SFO,RB,29.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,196.0,2.65,4.0,39.0,29.0,263.0,9.07,2.0,,,80.0,109.0,115.9,94.4,,46.0,
C.J. Fiedorowicz,HOU,TE,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,89.0,54.0,559.0,10.35,4.0,,,80.0,134.0,136.9,106.9,,17.0,
Brian Hoyer,CHI,QB,31.0,6.0,5.0,134.0,200.0,1445.0,6.0,0.0,7.0,-2.0,-0.29,0.0,0.0,0.0,0.0,,0.0,,,80.0,80.0,83.6,79.6,,31.0,
Dwayne Allen,IND,TE,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,52.0,35.0,406.0,11.6,6.0,1.0,,79.0,114.0,116.6,96.1,,19.0,
Charles Clay,BUF,TE,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,87.0,57.0,552.0,9.68,4.0,,,79.0,136.0,139.2,107.7,,18.0,
Cody Kessler,CLE,QB,23.0,9.0,8.0,128.0,195.0,1380.0,6.0,2.0,11.0,18.0,1.64,0.0,0.0,0.0,0.0,,0.0,,1.0,79.0,77.0,83.0,79.0,,32.0,
Adam Humphries,TAM,WR,23.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,3.6,0.0,83.0,55.0,622.0,11.31,2.0,1.0,,78.0,133.0,136.0,105.5,,64.0,
Jacquizz Rodgers,TAM,RB,26.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,129.0,560.0,4.34,2.0,16.0,13.0,98.0,7.54,0.0,,,78.0,91.0,93.8,84.3,,47.0,
Eli Rogers,PIT,WR,24.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,66.0,48.0,594.0,12.38,3.0,,,78.0,126.0,129.0,102.0,,65.0,
Gary Barnidge,CLE,TE,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,82.0,55.0,612.0,11.13,2.0,1.0,,75.0,130.0,133.2,102.7,,20.0,
Will Fuller,HOU,WR,22.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,92.0,47.0,635.0,13.51,2.0,,,75.0,122.0,131.2,104.7,,66.0,
Chris Ivory,JAX,RB,28.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0,439.0,3.75,3.0,28.0,20.0,186.0,9.3,0.0,,,75.0,95.0,103.5,84.5,,49.0,
Zach Zenner,DET,RB,25.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,88.0,334.0,3.8,4.0,23.0,18.0,196.0,10.89,0.0,,,75.0,93.0,100.0,84.0,,48.0,
Brian Quick,LAR,WR,27.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,77.0,41.0,564.0,13.76,3.0,,,74.0,115.0,118.4,94.9,,67.0,
Seth Roberts,OAK,WR,25.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,77.0,38.0,397.0,10.45,5.0,2.0,,74.0,112.0,114.7,92.7,,68.0,
Robby Anderson,NYJ,WR,23.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,14.0,0.0,78.0,42.0,587.0,13.98,2.0,,,73.0,115.0,118.9,93.9,,69.0,
Blaine Gabbert,SFO,QB,27.0,6.0,5.0,91.0,160.0,925.0,5.0,6.0,40.0,173.0,4.33,2.0,1.0,1.0,-16.0,-16.0,0.0,,,73.0,74.0,85.7,79.2,,33.0,
Zach Miller,CHI,TE,32.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,64.0,47.0,486.0,10.34,4.0,,,73.0,120.0,122.6,96.1,,21.0,
Donte Moncrief,IND,WR,23.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,56.0,30.0,307.0,10.23,7.0,,,73.0,103.0,105.6,87.6,,70.0,
Kenneth Dixon,BAL,RB,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,382.0,4.34,2.0,41.0,30.0,162.0,5.4,1.0,,,72.0,102.0,108.4,87.4,,50.0,
Rob Gronkowski,NWE,TE,27.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.0,25.0,540.0,21.6,3.0,,,72.0,97.0,100.0,84.5,,22.0,
Doug Martin,TAM,RB,27.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,144.0,421.0,2.92,3.0,16.0,14.0,134.0,9.57,0.0,,,72.0,86.0,92.5,78.5,,51.0,
Matt Barkley,CHI,QB,26.0,7.0,6.0,129.0,216.0,1611.0,8.0,14.0,7.0,2.0,0.29,0.0,1.0,1.0,2.0,2.0,1.0,,,71.0,72.0,90.8,85.3,,34.0,
Tyler Boyd,CIN,WR,22.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,14.5,0.0,81.0,54.0,603.0,11.17,1.0,,,70.0,124.0,128.1,97.1,,72.0,
Vernon Davis,WAS,WR,32.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,59.0,44.0,583.0,13.25,2.0,,,70.0,114.0,117.3,92.3,,71.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Williams,MIA,RB,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,115.0,3.29,3.0,32.0,23.0,249.0,10.83,3.0,,,70.0,93.0,100.4,81.9,,52.0,
Tyler Eifert,CIN,TE,26.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,29.0,394.0,13.59,5.0,,,69.0,98.0,101.4,83.9,,23.0,
Jeremy Maclin,KAN,WR,28.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,76.0,44.0,536.0,12.18,2.0,,,68.0,110.0,112.5,87.5,,75.0,
Breshad Perriman,BAL,WR,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,66.0,33.0,499.0,15.12,3.0,,,68.0,101.0,104.1,84.6,,73.0,
DeAndre Washington,OAK,RB,23.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,87.0,467.0,5.37,2.0,23.0,17.0,115.0,6.76,0.0,,,68.0,85.0,92.2,76.7,,53.0,
Robert Woods,BUF,WR,24.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,76.0,51.0,613.0,12.02,1.0,,,68.0,119.0,121.9,93.4,,74.0,
Matt Jones,WAS,RB,23.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,99.0,460.0,4.65,3.0,8.0,8.0,73.0,9.13,0.0,,,67.0,75.0,80.3,71.3,,54.0,
Phillip Dorsett,IND,WR,23.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,59.0,33.0,528.0,16.0,2.0,,,66.0,99.0,101.8,82.3,,76.0,
Robert Griffin,CLE,QB,26.0,5.0,5.0,87.0,147.0,886.0,2.0,3.0,31.0,190.0,6.13,2.0,0.0,0.0,0.0,,0.0,,,66.0,66.0,76.4,69.4,,35.0,
Allen Hurns,JAX,WR,25.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,76.0,35.0,477.0,13.63,3.0,,,66.0,101.0,103.7,83.2,,77.0,
Charcandrick West,KAN,RB,25.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,88.0,293.0,3.33,1.0,34.0,28.0,188.0,6.71,2.0,,,66.0,94.0,100.1,80.1,,55.0,
John Brown,ARI,WR,26.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,73.0,39.0,517.0,13.26,2.0,,,65.0,104.0,106.7,84.2,,78.0,
Malcolm Mitchell,NWE,RB,24.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,48.0,32.0,401.0,12.53,4.0,,,64.0,96.0,99.1,80.1,,56.0,
Tajae Sharpe,TEN,WR,22.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,83.0,41.0,522.0,12.73,2.0,,,64.0,105.0,108.3,84.8,,79.0,
Victor Cruz,NYG,WR,30.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,72.0,39.0,586.0,15.03,1.0,,,63.0,102.0,105.6,82.1,,81.0,
Devin Funchess,CAR,WR,22.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,58.0,23.0,371.0,16.13,4.0,1.0,,63.0,86.0,89.1,74.6,,80.0,
Vance McDonald,SFO,TE,26.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.0,24.0,391.0,16.29,4.0,,,63.0,87.0,90.1,75.1,,24.0,
Thomas Rawls,SEA,RB,23.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,109.0,349.0,3.2,3.0,17.0,13.0,96.0,7.38,0.0,,,63.0,76.0,78.5,69.0,,57.0,
Cordarrelle Patterson,MIN,WR,25.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,43.0,6.14,0.0,70.0,52.0,453.0,8.71,2.0,,,62.0,114.0,122.6,93.6,,82.0,
Paul Perkins,NYG,RB,22.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,456.0,4.07,0.0,24.0,15.0,162.0,10.8,0.0,,,62.0,77.0,82.8,69.3,,58.0,
Marquise Goodwin,BUF,WR,26.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,68.0,29.0,431.0,14.86,3.0,,,61.0,90.0,93.1,75.6,,84.0,
Kendall Wright,TEN,WR,27.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,0.0,42.0,29.0,416.0,14.34,3.0,,,61.0,90.0,93.1,75.6,,83.0,
Corey Coleman,CLE,WR,22.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,73.0,33.0,413.0,12.52,3.0,,,60.0,93.0,96.3,76.8,,85.0,
Lance Kendricks,LAR,TE,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,87.0,50.0,499.0,9.98,2.0,,,60.0,110.0,113.9,84.9,,25.0,
Rex Burkhead,CIN,RB,26.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,344.0,4.65,2.0,20.0,17.0,145.0,8.53,0.0,,,59.0,76.0,82.9,67.4,,59.0,
Sammie Coates,PIT,WR,23.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,3.5,0.0,49.0,21.0,435.0,20.71,2.0,,,57.0,78.0,80.9,67.4,,87.0,
Jermaine Kearse,SEA,WR,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,89.0,41.0,510.0,12.44,1.0,,,57.0,98.0,101.0,77.5,,86.0,
Matt Moore,MIA,QB,32.0,4.0,3.0,55.0,87.0,721.0,8.0,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,,,57.0,55.0,60.7,57.7,,36.0,
Jesse James,PIT,TE,22.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,60.0,39.0,338.0,8.67,3.0,,,56.0,91.0,93.8,71.3,,26.0,
Sammy Watkins,BUF,WR,23.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,52.0,28.0,430.0,15.36,2.0,,,55.0,83.0,86.0,69.0,,88.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travaris Cadet,NOR,RB,27.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,4.75,0.0,54.0,40.0,281.0,7.03,4.0,,,54.0,94.0,97.0,74.0,,61.0,
Ryan Griffin,HOU,TE,26.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,74.0,50.0,442.0,8.84,2.0,,,54.0,104.0,108.2,79.2,,27.0,
Jeremy Langford,CHI,RB,25.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,62.0,200.0,3.23,4.0,27.0,19.0,142.0,7.47,0.0,,,54.0,73.0,81.2,63.7,,60.0,
Clive Walford,OAK,TE,25.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,52.0,33.0,359.0,10.88,3.0,,,54.0,87.0,89.9,70.4,,28.0,
Chris Conley,KAN,WR,24.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,69.0,44.0,530.0,12.05,0.0,,,53.0,97.0,100.0,75.0,,89.0,
Jared Goff,LAR,QB,22.0,7.0,7.0,112.0,205.0,1089.0,5.0,7.0,8.0,16.0,2.0,1.0,0.0,0.0,0.0,,0.0,,,53.0,53.0,65.2,60.2,,37.0,
Nelson Agholor,PHI,WR,23.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,2.8,0.0,69.0,36.0,365.0,10.14,2.0,1.0,,52.0,88.0,90.9,69.9,,90.0,
Josh McCown,CLE,QB,37.0,5.0,3.0,90.0,165.0,1100.0,6.0,6.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,,0.0,,1.0,52.0,52.0,65.1,58.1,,38.0,
Julius Thomas,JAX,TE,28.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,51.0,30.0,281.0,9.37,4.0,,,52.0,82.0,85.1,67.1,,29.0,
Garrett Celek,SFO,TE,28.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,29.0,350.0,12.07,3.0,,,51.0,80.0,84.0,65.5,,31.0,
Dorial Green-Beckham,PHI,WR,23.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,74.0,36.0,392.0,10.89,2.0,,,51.0,87.0,90.2,69.2,,91.0,
Jermaine Gresham,ARI,TE,28.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,61.0,37.0,391.0,10.57,2.0,,,51.0,88.0,91.1,69.6,,30.0,
Albert Wilson,KAN,WR,24.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,25.0,1.0,51.0,31.0,279.0,9.0,2.0,,,51.0,82.0,84.9,66.4,,92.0,
Alfred Blue,HOU,RB,25.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,420.0,4.2,1.0,16.0,12.0,40.0,3.33,0.0,,,50.0,62.0,66.0,56.0,,62.0,
Andrew Hawkins,CLE,WR,30.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.0,33.0,324.0,9.82,3.0,,,50.0,83.0,86.4,66.9,,93.0,
Dion Sims,MIA,TE,25.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,26.0,256.0,9.85,4.0,,,50.0,76.0,78.6,62.6,,32.0,
Eddie Royal,CHI,WR,30.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,33.0,369.0,11.18,2.0,,,49.0,82.0,90.9,71.4,,94.0,
Danny Amendola,NWE,WR,31.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,29.0,23.0,243.0,10.57,4.0,,,48.0,69.0,73.3,57.8,,95.0,
Jay Cutler,CHI,QB,33.0,5.0,5.0,81.0,137.0,1059.0,4.0,5.0,5.0,24.0,4.8,0.0,0.0,0.0,0.0,,0.0,,,47.0,47.0,56.8,51.8,,39.0,
Austin Hooper,ATL,TE,22.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,19.0,271.0,14.26,3.0,,,47.0,64.0,67.1,54.6,,33.0,
Russell Shepard,TAM,WR,26.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,40.0,23.0,341.0,14.83,2.0,,,47.0,70.0,73.0,58.5,,96.0,
Fozzy Whittaker,CAR,RB,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,265.0,4.65,0.0,33.0,25.0,226.0,9.04,0.0,,,47.0,72.0,79.1,59.6,,63.0,
Brandon Coleman,NOR,WR,24.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.0,26.0,281.0,10.81,3.0,,,46.0,72.0,75.1,59.1,,97.0,
Will Tye,NYG,TE,25.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,70.0,48.0,395.0,8.23,1.0,,,46.0,94.0,96.5,69.5,,34.0,
Jamize Olawale,OAK,RB,27.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,2.76,2.0,14.0,12.0,227.0,18.92,1.0,,,45.0,57.0,60.4,51.4,,64.0,
Torrey Smith,SFO,WR,27.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,49.0,20.0,267.0,13.35,3.0,,,45.0,65.0,67.7,54.7,,98.0,
Justin Hardy,ATL,WR,25.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,21.0,203.0,9.67,4.0,,,44.0,65.0,68.3,54.8,,99.0,
C.J. Prosise,SEA,RB,22.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,172.0,5.73,1.0,19.0,17.0,208.0,12.24,0.0,,,44.0,61.0,67.0,52.5,,65.0,
Aldrick Robinson,ATL,WR,28.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,20.0,323.0,16.15,2.0,,,44.0,64.0,67.3,54.3,,100.0,
Charles Sims,TAM,RB,26.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,149.0,2.92,1.0,32.0,24.0,190.0,7.92,1.0,,,44.0,68.0,74.9,55.9,,66.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Hunter,2TM,WR,25.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,10.0,189.0,18.9,4.0,,,43.0,53.0,55.9,47.9,,101.0,
Jared Cook,GNB,TE,29.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,51.0,30.0,377.0,12.57,1.0,,,42.0,72.0,75.7,56.7,,35.0,
Justin Forsett,3TM,RB,31.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,87.0,291.0,3.34,1.0,27.0,20.0,85.0,4.25,0.0,,,42.0,62.0,65.6,51.6,,68.0,
James Starks,GNB,RB,30.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,63.0,145.0,2.3,0.0,25.0,19.0,134.0,7.05,2.0,,,42.0,59.0,64.9,49.4,,67.0,
John Kuhn,NOR,RB,34.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,2.06,4.0,20.0,16.0,70.0,4.38,1.0,,,41.0,57.0,56.7,48.7,,69.0,
Quinton Patton,SFO,WR,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,63.0,37.0,408.0,11.03,0.0,,,41.0,78.0,80.8,59.3,,102.0,
Wendell Smallwood,PHI,RB,22.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,77.0,312.0,4.05,1.0,13.0,6.0,55.0,9.17,0.0,,,41.0,47.0,56.7,49.7,,70.0,
Brice Butler,DAL,WR,26.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,16.0,219.0,13.69,3.0,,,40.0,56.0,58.9,47.9,,103.0,
Aaron Ripkowski,GNB,RB,24.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,34.0,150.0,4.41,2.0,10.0,9.0,46.0,5.11,1.0,,,40.0,47.0,49.6,42.1,,71.0,
Kamar Aiken,BAL,WR,27.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,29.0,328.0,11.31,1.0,,,39.0,68.0,70.8,53.3,,104.0,
Trey Burton,PHI,TE,25.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,60.0,37.0,327.0,8.84,1.0,,,39.0,76.0,78.7,57.2,,38.0,
