PLAYER,TEAM,POS,AGE,GP,GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Int,Rushing_Att,Rushing_Yds,Y/A,Rushing_TD,Tgt,Rec,Reception_Yds,Y/R,Rec_TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Kregg Lumpkin,TAM,RB,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,105.0,3.39,0.0,53.0,41.0,291.0,7.1,0.0,,,40.0,81.0,86.6,60.1,,75.0,
Evan Royster,WAS,RB,24.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,328.0,5.86,0.0,14.0,9.0,68.0,7.56,0.0,,,40.0,49.0,51.6,44.1,,74.0,
Montario Hardesty,CLE,RB,24.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,88.0,266.0,3.02,0.0,21.0,14.0,122.0,8.71,0.0,,,39.0,52.0,58.3,44.8,,78.0,
Jason Snelling,ATL,RB,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,151.0,3.43,0.0,32.0,26.0,179.0,6.88,1.0,,,39.0,65.0,71.0,52.0,,77.0,
Danny Ware,NYG,RB,26.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,163.0,3.54,0.0,37.0,27.0,170.0,6.3,0.0,2.0,,39.0,64.0,70.3,50.8,,76.0,
Kellen Clemens,STL,QB,28.0,3.0,3.0,48.0,91.0,546.0,2.0,1.0,6.0,37.0,6.17,1.0,1.0,0.0,0.0,,0.0,,,38.0,36.0,40.5,36.5,,45.0,
Riley Cooper,PHI,WR,24.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,16.0,315.0,19.69,1.0,,,38.0,54.0,56.5,45.5,,98.0,
Delanie Walker,SFO,TE,27.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.67,0.0,35.0,19.0,198.0,10.42,3.0,,,38.0,56.0,59.8,46.8,,36.0,
Keiland Williams,DET,RB,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,195.0,3.36,2.0,8.0,8.0,62.0,7.75,0.0,,,38.0,44.0,47.7,39.7,,79.0,
Jacoby Ford,OAK,WR,24.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,7.75,0.0,33.0,19.0,279.0,14.68,1.0,,,37.0,53.0,63.5,49.5,,100.0,
Earnest Graham,TAM,RB,31.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,206.0,5.57,0.0,31.0,26.0,163.0,6.27,0.0,,,37.0,62.0,68.4,48.9,,80.0,
Louis Murphy,OAK,WR,24.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,11.5,1.0,33.0,15.0,241.0,16.07,0.0,,,37.0,52.0,55.0,44.5,,99.0,
Jerricho Cotchery,PIT,WR,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,30.0,16.0,237.0,14.81,2.0,,,36.0,52.0,55.0,44.0,,101.0,
Knowshon Moreno,DEN,RB,24.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,179.0,4.84,0.0,15.0,11.0,101.0,9.18,1.0,,,36.0,44.0,50.5,38.5,,81.0,
Seneca Wallace,CLE,QB,31.0,6.0,3.0,55.0,107.0,567.0,2.0,2.0,7.0,70.0,10.0,0.0,1.0,1.0,21.0,21.0,0.0,,,36.0,36.0,41.3,37.3,,46.0,
Leon Washington,SEA,RB,29.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,248.0,4.68,1.0,14.0,10.0,48.0,4.8,0.0,,,36.0,44.0,47.6,38.6,,82.0,
Jarett Dillard,JAX,WR,26.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,29.0,292.0,10.07,1.0,,,35.0,63.0,66.7,48.7,,102.0,
Tashard Choice,3TM,RB,27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,152.0,2.67,1.0,30.0,19.0,124.0,6.53,0.0,,,34.0,47.0,55.6,37.1,,83.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd Heap,ARI,TE,31.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,24.0,283.0,11.79,1.0,,,34.0,58.0,61.3,46.3,,38.0,
Chad Johnson,NWE,WR,33.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,15.0,276.0,18.4,1.0,,,34.0,49.0,51.6,41.1,,103.0,
Lance Kendricks,STL,TE,23.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,-8.0,0.0,58.0,28.0,352.0,12.57,0.0,,,34.0,61.0,64.9,47.4,,37.0,
James Casey,HOU,RB,27.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,24.0,18.0,260.0,14.44,1.0,,,33.0,51.0,54.1,42.1,,85.0,
Justin Forsett,SEA,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,145.0,3.15,1.0,34.0,23.0,128.0,5.57,0.0,,,33.0,56.0,62.3,44.8,,84.0,
Jordan Norwood,CLE,WR,25.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,23.0,268.0,11.65,1.0,,,33.0,55.0,58.3,43.3,,104.0,
Matt Willis,DEN,WR,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,18.0,267.0,14.83,1.0,,,33.0,49.0,52.7,39.7,,105.0,
Mewelde Moore,PIT,RB,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,157.0,7.14,0.0,14.0,11.0,104.0,9.45,1.0,,,32.0,41.0,48.1,35.6,,86.0,
Naaman Roosevelt,BUF,WR,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,16.0,257.0,16.06,1.0,,,32.0,48.0,50.7,39.7,,106.0,
Jonathan Baldwin,KAN,WR,22.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,52.0,21.0,254.0,12.1,1.0,,,31.0,52.0,55.4,41.9,,107.0,
Patrick Crayton,SDG,WR,32.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,23.0,248.0,10.78,1.0,,,31.0,52.0,55.8,40.3,,109.0,
Derek Hagan,2TM,WR,27.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,42.0,24.0,252.0,10.5,1.0,,,31.0,55.0,58.2,43.2,,108.0,
Leonard Pope,KAN,TE,28.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,24.0,247.0,10.29,1.0,,,31.0,55.0,57.7,42.7,,39.0,
Brian Leonard,CIN,RB,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,85.0,5.0,0.0,31.0,22.0,210.0,9.55,0.0,,,30.0,52.0,54.5,40.5,,87.0,
Mike Williams,SEA,WR,27.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.0,18.0,236.0,13.11,1.0,,,30.0,48.0,50.6,38.6,,110.0,
Jed Collins,NOR,RB,25.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,14.0,11.0,50.0,4.55,2.0,,,29.0,40.0,40.4,34.9,,88.0,
Ted Ginn,SFO,WR,26.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,68.0,8.5,0.0,33.0,19.0,220.0,11.58,0.0,,,29.0,48.0,62.8,50.3,,112.0,
Andrew Hawkins,CIN,WR,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,5.0,0.0,34.0,23.0,263.0,11.43,0.0,,,29.0,52.0,54.8,40.3,,113.0,
Donald Jones,BUF,WR,24.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,46.0,23.0,231.0,10.04,1.0,,,29.0,52.0,55.3,40.8,,111.0,
Caleb Hanie,CHI,QB,26.0,6.0,4.0,51.0,102.0,613.0,3.0,9.0,13.0,98.0,7.54,0.0,0.0,0.0,0.0,,0.0,,,28.0,27.0,39.8,36.3,,47.0,
Josh Morgan,SFO,WR,26.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,15.0,220.0,14.67,1.0,,,28.0,43.0,46.0,35.5,,115.0,
Ryan Torain,WAS,RB,25.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,59.0,200.0,3.39,1.0,9.0,6.0,23.0,3.83,0.0,,,28.0,33.0,36.8,30.3,,89.0,
Chastin West,JAX,WR,24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,13.0,163.0,12.54,2.0,,,28.0,41.0,44.3,34.8,,114.0,
Joe McKnight,NYJ,RB,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,134.0,3.12,0.0,18.0,13.0,139.0,10.69,0.0,,,27.0,37.0,50.8,36.8,,91.0,
Randy McMichael,SDG,TE,32.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,44.0,30.0,271.0,9.03,0.0,,,27.0,57.0,60.1,42.1,,40.0,
Tyler Palko,KAN,QB,28.0,6.0,4.0,80.0,134.0,796.0,2.0,7.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,27.0,26.0,36.8,33.3,,48.0,
Greg Salas,STL,WR,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,38.0,27.0,264.0,9.78,0.0,,,27.0,51.0,55.7,37.7,,116.0,
Derrick Ward,HOU,RB,31.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,154.0,3.42,2.0,1.0,0.0,0.0,,0.0,,,27.0,27.0,30.4,27.4,,90.0,
Eddie Royal,DEN,WR,25.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,48.0,6.86,0.0,50.0,19.0,155.0,8.16,1.0,,,26.0,45.0,54.3,41.8,,117.0,
Kerry Collins,IND,QB,39.0,3.0,3.0,48.0,98.0,481.0,2.0,1.0,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,,0.0,,,25.0,21.0,27.1,22.1,,50.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deji Karim,JAX,RB,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,130.0,2.06,0.0,19.0,14.0,120.0,8.57,0.0,,,25.0,38.0,44.5,31.0,,93.0,
Le'Ron McClain,KAN,RB,27.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,51.0,3.4,1.0,22.0,14.0,82.0,5.86,1.0,,,25.0,39.0,39.3,32.3,,92.0,
Josh McCown,CHI,QB,32.0,3.0,2.0,35.0,55.0,414.0,2.0,4.0,12.0,68.0,5.67,0.0,0.0,0.0,0.0,,0.0,1.0,,25.0,23.0,31.4,27.4,,49.0,
Austin Pettis,STL,WR,23.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,-6.0,0.0,48.0,27.0,256.0,9.48,0.0,,,25.0,50.0,54.0,36.5,,118.0,
Anthony Armstrong,WAS,WR,28.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,9.5,0.0,27.0,7.0,103.0,14.71,2.0,,,24.0,31.0,34.2,27.7,,119.0,
Jacob Tamme,IND,TE,26.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,19.0,177.0,9.32,1.0,,,24.0,43.0,45.7,33.2,,41.0,
Darrel Young,WAS,RB,24.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,5.5,1.0,19.0,15.0,146.0,9.73,0.0,,,24.0,39.0,41.9,31.4,,94.0,
Zach Miller,SEA,TE,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,44.0,25.0,233.0,9.32,0.0,,,23.0,48.0,51.3,35.8,,42.0,
Craig Stevens,TEN,TE,27.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,9.0,166.0,18.44,1.0,,,23.0,32.0,34.6,27.1,,43.0,
Chester Taylor,ARI,RB,32.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,77.0,3.85,1.0,24.0,14.0,91.0,6.5,0.0,,,23.0,37.0,36.8,29.8,,95.0,
Curtis Brinkley,SDG,RB,26.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,101.0,3.37,1.0,9.0,7.0,41.0,5.86,0.0,1.0,,22.0,29.0,32.2,25.7,,96.0,
A.J. Feeley,STL,QB,34.0,5.0,3.0,53.0,97.0,548.0,1.0,2.0,3.0,4.0,1.33,0.0,0.0,0.0,0.0,,0.0,,,22.0,19.0,25.8,21.3,,51.0,
Clay Harbor,PHI,TE,24.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,13.0,163.0,12.54,1.0,,,22.0,35.0,38.3,28.8,,44.0,
Anthony Dixon,SFO,RB,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,87.0,3.0,2.0,1.0,1.0,6.0,6.0,0.0,,,21.0,22.0,22.3,21.8,,97.0,
T.J. Houshmandzadeh,OAK,WR,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,11.0,146.0,13.27,1.0,,,21.0,32.0,34.6,26.1,,120.0,
Ronnie Brown,PHI,RB,30.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,136.0,3.24,1.0,2.0,0.0,0.0,,0.0,,,20.0,19.0,22.1,18.6,,99.0,
Jacob Hester,SDG,RB,26.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,90.0,3.21,0.0,18.0,12.0,48.0,4.0,1.0,,,20.0,30.0,30.8,23.8,,98.0,
Alex Smith,CLE,TE,29.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,14.0,131.0,9.36,1.0,,,19.0,33.0,36.1,26.1,,45.0,
Braylon Edwards,SFO,WR,28.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,15.0,181.0,12.07,0.0,,,18.0,33.0,36.1,25.6,,123.0,
Leonard Hankerson,WAS,WR,23.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,13.0,163.0,12.54,0.0,1.0,,18.0,31.0,34.3,24.8,,122.0,
Alfonso Smith,ARI,RB,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,102.0,3.4,1.0,5.0,3.0,21.0,7.0,0.0,,,18.0,21.0,24.3,19.8,,100.0,
Steve Smith,PHI,WR,26.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,11.0,124.0,11.27,1.0,,,18.0,28.0,31.9,22.9,,121.0,
Jesse Holley,DAL,WR,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,7.0,169.0,24.14,0.0,,,17.0,24.0,26.9,20.4,,125.0,
Josh Johnson,TAM,QB,25.0,9.0,1.0,19.0,36.0,246.0,1.0,2.0,11.0,67.0,6.09,0.0,2.0,0.0,0.0,,0.0,,,17.0,16.0,18.0,17.5,,52.0,
Ricardo Lockette,SEA,WR,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,105.0,52.5,1.0,,,17.0,19.0,21.5,17.5,,127.0,
Derrick Mason,2TM,WR,37.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,19.0,170.0,8.95,0.0,,,17.0,36.0,39.0,26.5,,124.0,
Kevin Ogletree,DAL,WR,24.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,0.0,26.0,15.0,164.0,10.93,0.0,,,17.0,31.0,34.2,23.2,,126.0,
Matt Spaeth,CHI,TE,28.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,7.0,50.0,7.14,2.0,,,17.0,24.0,24.0,20.5,,46.0,
Dion Lewis,PHI,RB,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,102.0,4.43,1.0,1.0,1.0,-3.0,-3.0,0.0,,,16.0,16.0,19.4,15.4,,101.0,
John Phillips,DAL,WR,24.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,15.0,101.0,6.73,1.0,,,16.0,31.0,34.1,23.6,,128.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Tanner,DAL,RB,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,76.0,3.45,1.0,2.0,2.0,19.0,9.5,0.0,,,16.0,18.0,17.5,16.5,,102.0,
Patrick Turner,NYJ,WR,24.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,8.0,96.0,12.0,1.0,,,16.0,24.0,23.6,19.6,,129.0,
Travis Beckum,NYG,TE,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,5.0,93.0,18.6,1.0,,,15.0,20.0,20.3,17.8,,47.0,
Jamaal Charles,KAN,RB,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,83.0,6.92,0.0,6.0,5.0,9.0,1.8,1.0,,,15.0,19.0,19.7,16.7,,103.0,
Lex Hilliard,MIA,RB,27.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,41.0,2.56,1.0,7.0,5.0,49.0,9.8,0.0,,,15.0,20.0,20.0,17.5,,106.0,
Bryant Johnson,HOU,WR,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,6.0,90.0,15.0,1.0,,,15.0,21.0,21.1,18.1,,130.0,
David Johnson,PIT,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,12.0,91.0,7.58,1.0,,,15.0,27.0,27.1,21.1,,105.0,
Anthony McCoy,SEA,TE,24.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,13.0,146.0,11.23,0.0,,,15.0,28.0,30.6,21.1,,49.0,
Bruce Miller,SFO,RB,24.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,15.0,11.0,83.0,7.55,1.0,,,15.0,25.0,25.6,19.6,,104.0,
Ovie Mughelli,ATL,RB,31.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,8.0,4.0,25.0,6.25,2.0,,,15.0,19.0,18.6,16.6,,108.0,
Brandon Myers,OAK,TE,26.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,16.0,151.0,9.44,0.0,,,15.0,31.0,34.1,23.1,,48.0,
Steve Slaton,2TM,RB,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,84.0,3.5,1.0,4.0,3.0,3.0,1.0,0.0,,,15.0,18.0,17.7,16.2,,107.0,
Mike Sims-Walker,2TM,WR,27.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,12.0,150.0,12.5,0.0,,,15.0,27.0,30.0,21.0,,131.0,
Charlie Whitehurst,SEA,QB,29.0,3.0,2.0,27.0,56.0,298.0,1.0,1.0,4.0,13.0,3.25,0.0,0.0,0.0,0.0,,0.0,,,15.0,13.0,15.2,14.2,,53.0,
David Anderson,2TM,WR,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,7.0,79.0,11.29,1.0,,,14.0,21.0,20.9,17.4,,133.0,
Terrence Austin,WAS,WR,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,12.0,137.0,11.42,0.0,,,14.0,25.0,28.2,18.7,,134.0,
Martellus Bennett,DAL,TE,24.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,17.0,144.0,8.47,0.0,,,14.0,31.0,34.4,22.9,,50.0,
Jake Delhomme,HOU,QB,36.0,1.0,0.0,18.0,28.0,211.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,14.0,11.0,11.9,11.4,,54.0,
Jamie Harper,TEN,RB,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,44.0,2.59,1.0,6.0,4.0,32.0,8.0,0.0,,,14.0,17.0,17.1,14.6,,111.0,
Jeremiah Johnson,DEN,RB,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,77.0,5.5,0.0,9.0,7.0,62.0,8.86,0.0,,,14.0,21.0,20.9,17.4,,109.0,
Stephen McGee,DAL,QB,26.0,1.0,0.0,24.0,38.0,182.0,1.0,0.0,4.0,28.0,7.0,0.0,0.0,0.0,0.0,,0.0,,,14.0,14.0,14.1,14.1,,55.0,
Bear Pascoe,NYG,TE,25.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,12.0,136.0,11.33,0.0,,,14.0,26.0,28.6,19.6,,52.0,
Logan Paulsen,WAS,TE,24.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,11.0,138.0,12.55,0.0,,,14.0,25.0,27.8,19.3,,51.0,
Michael Robinson,SEA,WR,28.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.75,0.0,14.0,9.0,74.0,8.22,1.0,,,14.0,22.0,22.6,17.6,,132.0,
Brandon Saine,GNB,RB,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,69.0,3.83,0.0,12.0,10.0,69.0,6.9,0.0,,,14.0,24.0,23.8,18.8,,110.0,
Lorenzo Booker,MIN,RB,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,52.0,4.0,0.0,14.0,8.0,82.0,10.25,0.0,,,13.0,18.0,19.9,14.4,,112.0,
Jonathan Dwyer,PIT,RB,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,123.0,7.69,0.0,1.0,1.0,6.0,6.0,0.0,,,13.0,14.0,16.9,13.4,,113.0,
Rob Housler,ARI,TE,23.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,12.0,133.0,11.08,0.0,,,13.0,24.0,27.8,18.3,,53.0,
Mossis Madu,TAM,RB,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,55.0,3.67,0.0,12.0,10.0,72.0,7.2,0.0,,,13.0,23.0,22.7,17.7,,114.0,
Michael Palmer,ATL,TE,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,10.0,72.0,7.2,1.0,,,13.0,23.0,23.2,18.2,,54.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Camarillo,MIN,WR,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,9.0,121.0,13.44,0.0,,,12.0,21.0,24.1,16.6,,135.0,
Spencer Larsen,DEN,RB,27.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,3.14,0.0,9.0,9.0,76.0,8.44,0.0,,,12.0,21.0,21.0,16.5,,115.0,
Donald Lee,CIN,TE,31.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,11.0,115.0,10.45,0.0,,,12.0,23.0,25.5,17.0,,56.0,
Dante Rosario,2TM,TE,27.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,7.0,117.0,16.71,0.0,,,12.0,19.0,21.7,15.2,,55.0,
Shane Vereen,NWE,RB,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,57.0,3.8,1.0,0.0,0.0,0.0,,0.0,,,12.0,12.0,11.7,11.7,,116.0,
Donnie Avery,TEN,WR,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,3.0,45.0,15.0,1.0,,,11.0,14.0,13.5,12.0,,139.0,
John Conner,NYJ,RB,24.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,44.0,3.38,1.0,5.0,2.0,9.0,4.5,0.0,,,11.0,13.0,13.3,12.3,,117.0,
Terrance Copper,KAN,WR,29.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,8.0,114.0,14.25,0.0,,,11.0,19.0,22.4,15.4,,136.0,
Domenik Hixon,NYG,WR,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,4.0,50.0,12.5,1.0,,,11.0,15.0,15.0,13.0,,137.0,
Sam Hurd,CHI,WR,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,8.0,109.0,13.63,0.0,,,11.0,18.0,21.4,13.9,,138.0,
Sammy Morris,DAL,RB,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,98.0,3.5,0.0,7.0,5.0,13.0,2.6,0.0,,,11.0,16.0,16.1,13.6,,118.0,
John Clay,PIT,RB,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.0,4.1,1.0,0.0,0.0,0.0,,0.0,,,10.0,10.0,10.1,10.1,,120.0,
Colin Cochart,CIN,TE,24.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,5.0,44.0,8.8,1.0,,,10.0,15.0,15.4,12.9,,57.0,
Tom Crabtree,GNB,TE,26.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,6.0,38.0,6.33,1.0,,,10.0,16.0,15.8,12.8,,59.0,
Taiwan Jones,OAK,RB,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,73.0,4.56,0.0,3.0,2.0,25.0,12.5,0.0,,,10.0,12.0,11.8,10.8,,121.0,
Vonta Leach,BAL,RB,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,2.92,0.0,27.0,15.0,69.0,4.6,0.0,,,10.0,25.0,25.4,17.9,,119.0,
Zach Miller,JAX,TE,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,4.0,42.0,10.5,1.0,,,10.0,14.0,14.2,12.2,,58.0,
Jerheme Urban,KAN,WR,31.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,13.0,4.0,35.0,8.75,1.0,,,10.0,14.0,14.2,12.2,,140.0,
Josh Baker,NYJ,RB,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,27.0,9.0,1.0,,,9.0,12.0,11.7,10.2,,123.0,
Ramses Barden,NYG,WR,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,9.0,94.0,10.44,0.0,,,9.0,18.0,18.4,13.9,,141.0,
Bernard Berrian,MIN,WR,31.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,7.0,91.0,13.0,0.0,,,9.0,16.0,16.1,12.6,,143.0,
