PLAYER,TEAM,POS,AGE,GP,GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Int,Rushing_Att,Rushing_Yds,Y/A,Rushing_TD,Tgt,Rec,Reception_Yds,Y/R,Rec_TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Tim Tebow,DEN,QB,23.0,9.0,3.0,41.0,82.0,654.0,5.0,3.0,43.0,227.0,5.28,6.0,0.0,0.0,0.0,,0.0,,,99.0,98.0,107.4,100.9,,31.0,
Ricky Williams,MIA,RB,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,673.0,4.23,2.0,30.0,19.0,141.0,7.42,1.0,,,99.0,114.0,122.4,104.9,,38.0,
James Jones,GNB,WR,26.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,87.0,50.0,679.0,13.58,5.0,,,98.0,145.0,149.4,119.9,,44.0,
Mike Sims-Walker,JAX,WR,26.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,80.0,43.0,562.0,13.07,7.0,,,98.0,140.0,143.7,118.7,,43.0,
Cadillac Williams,TAM,RB,28.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,125.0,437.0,3.5,2.0,64.0,46.0,355.0,7.72,1.0,,,97.0,142.0,148.7,119.2,,39.0,
Vince Young,TEN,QB,27.0,9.0,8.0,93.0,156.0,1255.0,10.0,3.0,25.0,125.0,5.0,0.0,0.0,0.0,0.0,,0.0,,,97.0,91.0,102.7,93.7,,32.0,
Brandon Pettigrew,DET,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,111.0,71.0,722.0,10.17,4.0,,,96.0,167.0,170.2,131.7,,12.0,
Danny Amendola,STL,WR,25.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,11.57,0.0,123.0,85.0,689.0,8.11,3.0,,,95.0,178.0,182.0,135.5,,46.0,
Derek Anderson,ARI,QB,27.0,12.0,9.0,169.0,327.0,2065.0,7.0,10.0,5.0,25.0,5.0,0.0,0.0,0.0,0.0,,0.0,,1.0,95.0,89.0,105.1,99.1,,33.0,
Robert Meachem,NOR,WR,26.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,3.5,0.0,66.0,44.0,638.0,14.5,5.0,,,95.0,139.0,142.2,117.2,,45.0,
Mike Goodson,CAR,RB,23.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,103.0,452.0,4.39,3.0,57.0,40.0,310.0,7.75,0.0,,,94.0,129.0,137.7,109.2,,40.0,
Ben Watson,CLE,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,102.0,68.0,763.0,11.22,3.0,,,94.0,162.0,165.2,128.2,,13.0,
Jason Snelling,ATL,RB,27.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,324.0,3.72,2.0,51.0,44.0,303.0,6.89,3.0,,,93.0,135.0,141.7,112.7,,41.0,
Dez Bryant,DAL,WR,22.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,45.0,561.0,12.47,6.0,,,92.0,135.0,151.1,124.6,,48.0,
Rashad Jennings,JAX,RB,25.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,84.0,459.0,5.46,4.0,35.0,26.0,223.0,8.58,0.0,,,92.0,118.0,124.2,105.2,,42.0,
Kevin Walter,HOU,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,80.0,51.0,621.0,12.18,5.0,,,92.0,143.0,146.1,117.6,,47.0,
Darren Sproles,SDG,RB,27.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,267.0,5.34,0.0,75.0,59.0,520.0,8.81,2.0,,,91.0,147.0,154.2,117.2,,43.0,
Justin Forsett,SEA,RB,25.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,118.0,523.0,4.43,2.0,51.0,33.0,252.0,7.64,0.0,,,90.0,123.0,128.5,106.0,,44.0,
Todd Heap,BAL,TE,30.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,64.0,40.0,599.0,14.98,5.0,,,90.0,129.0,132.4,108.9,,14.0,
Colt McCoy,CLE,QB,24.0,8.0,8.0,135.0,222.0,1576.0,6.0,9.0,28.0,136.0,4.86,1.0,1.0,1.0,13.0,13.0,0.0,,,90.0,90.0,105.4,98.4,,34.0,
Jacoby Ford,OAK,WR,23.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,155.0,15.5,2.0,54.0,25.0,470.0,18.8,2.0,,,87.0,109.0,134.0,114.0,,51.0,
Eddie Royal,DEN,WR,24.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,61.0,10.17,0.0,105.0,59.0,627.0,10.63,3.0,,,87.0,142.0,146.8,112.3,,50.0,
Jacob Tamme,IND,RB,25.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,93.0,67.0,631.0,9.42,4.0,,,87.0,154.0,157.1,120.6,,45.0,
Keiland Williams,WAS,RB,24.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,65.0,261.0,4.02,3.0,58.0,39.0,309.0,7.92,2.0,,,87.0,125.0,131.5,105.5,,46.0,
Mike Williams,SEA,WR,26.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,65.0,751.0,11.55,2.0,,,87.0,152.0,155.1,119.6,,49.0,
Joseph Addai,IND,RB,27.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,116.0,495.0,4.27,4.0,26.0,19.0,124.0,6.53,0.0,,,86.0,103.0,109.9,93.4,,47.0,
Roy Williams,DAL,WR,29.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,64.0,37.0,530.0,14.32,5.0,1.0,,85.0,119.0,123.5,100.5,,52.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Morgan,SFO,WR,25.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,8.5,0.0,80.0,44.0,698.0,15.86,2.0,,,84.0,126.0,129.5,103.5,,53.0,
Kevin Boss,NYG,TE,26.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,70.0,35.0,531.0,15.17,5.0,,,83.0,117.0,120.6,99.6,,15.0,
Steve Breaston,ARI,WR,27.0,13.0,11.0,1.0,2.0,17.0,0.0,0.0,3.0,35.0,11.67,0.0,87.0,47.0,718.0,15.28,1.0,,,82.0,129.0,138.0,111.5,,54.0,
Donald Brown,IND,RB,23.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,129.0,497.0,3.85,2.0,28.0,20.0,205.0,10.25,0.0,,,82.0,102.0,108.2,92.2,,48.0,
Lee Evans,BUF,WR,29.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,84.0,37.0,578.0,15.62,4.0,,,82.0,117.0,120.8,98.3,,55.0,
Donald Driver,GNB,WR,35.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,85.0,51.0,565.0,11.08,4.0,,,81.0,131.0,134.0,105.0,,56.0,
Maurice Morris,DET,RB,31.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,90.0,336.0,3.73,5.0,31.0,25.0,170.0,6.8,0.0,,,81.0,105.0,111.1,92.1,,49.0,
Willis McGahee,BAL,RB,29.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,380.0,3.8,5.0,17.0,14.0,55.0,3.93,1.0,,,80.0,92.0,95.5,84.5,,50.0,
Ben Obomanu,SEA,WR,27.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,8.5,0.0,49.0,30.0,494.0,16.47,4.0,2.0,,79.0,109.0,112.1,94.1,,57.0,
Brian Westbrook,SFO,RB,31.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,77.0,340.0,4.42,4.0,24.0,16.0,150.0,9.38,1.0,,,79.0,95.0,101.0,87.0,,51.0,
Jordan Shipley,CIN,WR,25.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,74.0,52.0,600.0,11.54,3.0,,,78.0,130.0,133.0,104.0,,58.0,
Anthony Fasano,MIA,TE,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,60.0,39.0,528.0,13.54,4.0,,,77.0,116.0,118.8,96.3,,16.0,
Brandon Gibson,STL,WR,23.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,9.33,0.0,91.0,53.0,620.0,11.7,2.0,,,77.0,130.0,132.8,103.3,,61.0,
Jacoby Jones,HOU,WR,26.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.5,0.0,78.0,51.0,562.0,11.02,3.0,1.0,,77.0,127.0,130.4,101.4,,60.0,
Louis Murphy,OAK,WR,23.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,43.0,0.0,78.0,41.0,609.0,14.85,2.0,,,77.0,116.0,120.2,95.7,,59.0,
Troy Smith,SFO,QB,26.0,6.0,6.0,73.0,145.0,1176.0,5.0,4.0,23.0,121.0,5.26,1.0,0.0,0.0,0.0,,0.0,,,77.0,71.0,84.1,75.1,,35.0,
Joel Dreessen,HOU,TE,28.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,55.0,36.0,518.0,14.39,4.0,,,76.0,111.0,114.3,92.8,,17.0,
Earl Bennett,CHI,WR,23.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,71.0,46.0,561.0,12.2,3.0,,,75.0,120.0,123.5,97.0,,62.0,
Brent Celek,PHI,TE,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,79.0,42.0,511.0,12.17,4.0,,,75.0,117.0,120.1,96.1,,18.0,
Devin Hester,CHI,WR,28.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,4.29,0.0,73.0,40.0,475.0,11.88,4.0,,,75.0,115.0,135.5,112.5,,63.0,
John Kuhn,GNB,RB,28.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,281.0,3.35,4.0,18.0,15.0,97.0,6.47,2.0,,,74.0,88.0,91.3,80.3,,52.0,
Tony Moeaki,KAN,TE,23.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,73.0,47.0,556.0,11.83,3.0,,,74.0,121.0,123.6,97.1,,19.0,
Jermaine Gresham,CIN,TE,22.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,83.0,52.0,471.0,9.06,4.0,1.0,,73.0,123.0,127.1,97.1,,20.0,
Steve Smith,NYG,WR,25.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,75.0,48.0,529.0,11.02,3.0,,,71.0,119.0,121.9,94.9,,64.0,
Brian Hartline,MIA,WR,24.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,13.5,0.0,73.0,43.0,615.0,14.3,1.0,,,70.0,112.0,115.7,90.7,,66.0,
Jordy Nelson,GNB,WR,25.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,64.0,45.0,582.0,12.93,2.0,,,70.0,112.0,116.7,89.7,,65.0,
Greg Olsen,CHI,TE,25.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,70.0,41.0,404.0,9.85,5.0,,,70.0,109.0,113.4,88.9,,21.0,
Marcel Reece,OAK,RB,25.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0,122.0,4.07,1.0,43.0,25.0,333.0,13.32,3.0,,,70.0,94.0,100.0,81.0,,53.0,
David Gettis,CAR,WR,23.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.67,0.0,67.0,37.0,508.0,13.73,3.0,,,69.0,105.0,108.5,86.5,,68.0,
Randy Moss,3TM,WR,33.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,63.0,28.0,393.0,14.04,5.0,,,69.0,97.0,100.3,83.3,,67.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Kolb,PHI,QB,26.0,7.0,5.0,115.0,189.0,1197.0,7.0,7.0,15.0,65.0,4.33,0.0,0.0,0.0,0.0,,0.0,,,68.0,62.0,75.4,69.4,,36.0,
Steve Smith,CAR,WR,31.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,100.0,46.0,554.0,12.04,2.0,,,68.0,111.0,115.8,88.3,,69.0,
Brandon Tate,NWE,WR,23.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,12.4,0.0,46.0,24.0,432.0,18.0,3.0,,,67.0,90.0,105.9,90.4,,70.0,
Marion Barber,DAL,RB,27.0,13.0,10.0,0.0,1.0,0.0,0.0,0.0,113.0,374.0,3.31,4.0,16.0,11.0,49.0,4.45,0.0,,,66.0,77.0,80.3,71.8,,54.0,
Jimmy Graham,NOR,TE,24.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,44.0,31.0,356.0,11.48,5.0,,,66.0,96.0,99.4,80.4,,22.0,
Blair White,IND,WR,23.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,57.0,36.0,355.0,9.86,5.0,,,66.0,101.0,104.0,82.5,,71.0,
Jason Avant,PHI,WR,27.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,76.0,51.0,573.0,11.24,1.0,1.0,,65.0,116.0,119.3,90.8,,72.0,
Mohamed Massaquoi,CLE,WR,24.0,15.0,14.0,1.0,1.0,29.0,1.0,0.0,1.0,-3.0,-3.0,0.0,73.0,36.0,483.0,13.42,2.0,,,65.0,100.0,103.7,82.2,,73.0,
Visanthe Shiancoe,MIN,TE,30.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,79.0,47.0,530.0,11.28,2.0,,,65.0,112.0,115.0,88.5,,23.0,
Correll Buckhalter,DEN,RB,32.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,147.0,2.49,2.0,39.0,28.0,240.0,8.57,2.0,,,63.0,90.0,96.2,75.7,,55.0,
Deon Butler,SEA,WR,24.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,70.0,36.0,385.0,10.69,4.0,,,63.0,99.0,102.1,81.1,,74.0,
Michael Jenkins,ATL,WR,28.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,73.0,41.0,505.0,12.32,2.0,,,63.0,104.0,106.5,83.0,,75.0,
Heath Miller,PIT,TE,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,67.0,42.0,512.0,12.19,2.0,,,63.0,104.0,107.7,83.2,,24.0,
Jimmy Clausen,CAR,QB,23.0,13.0,10.0,157.0,299.0,1558.0,3.0,9.0,23.0,57.0,2.48,0.0,0.0,0.0,0.0,,0.0,,,62.0,53.0,69.5,62.0,,37.0,
Derrick Ward,HOU,RB,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,315.0,6.3,4.0,11.0,7.0,61.0,8.71,0.0,,,62.0,69.0,71.6,65.1,,56.0,
Rex Grossman,WAS,QB,30.0,4.0,3.0,74.0,133.0,884.0,7.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,,0.0,,2.0,60.0,56.0,65.0,60.0,,38.0,
Owen Daniels,HOU,TE,28.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,68.0,38.0,471.0,12.39,2.0,,,59.0,97.0,100.1,78.1,,25.0,
Brandon LaFell,CAR,WR,24.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,60.0,0.0,77.0,38.0,468.0,12.32,1.0,,,59.0,97.0,99.8,77.8,,76.0,
Jeremy Shockey,NOR,TE,30.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,59.0,41.0,408.0,9.95,3.0,,,59.0,100.0,102.8,79.3,,26.0,
Drew Stanton,DET,QB,26.0,6.0,3.0,69.0,119.0,780.0,4.0,3.0,18.0,113.0,6.28,1.0,0.0,0.0,0.0,,0.0,,,59.0,56.0,66.0,58.5,,39.0,
Chester Taylor,CHI,RB,31.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,267.0,2.38,3.0,26.0,20.0,139.0,6.95,0.0,,,59.0,79.0,84.6,68.6,,59.0,
Pierre Thomas,NOR,RB,26.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,83.0,269.0,3.24,2.0,29.0,29.0,201.0,6.93,0.0,,,59.0,88.0,94.0,73.5,,58.0,
Beanie Wells,ARI,RB,22.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,116.0,397.0,3.42,2.0,8.0,5.0,74.0,14.8,0.0,,,59.0,63.0,66.6,60.6,,57.0,
T.J. Houshmandzadeh,BAL,WR,33.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,57.0,30.0,398.0,13.27,3.0,,,58.0,87.0,90.3,71.8,,77.0,
Patrick Crayton,SDG,WR,31.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,42.0,28.0,514.0,18.36,1.0,,,57.0,85.0,88.4,71.4,,78.0,
Bo Scaife,TEN,TE,29.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,52.0,36.0,318.0,8.83,4.0,,,56.0,90.0,93.8,71.8,,27.0,
Arrelious Benn,TAM,WR,22.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,5.83,0.0,38.0,25.0,395.0,15.8,2.0,,,55.0,79.0,82.5,66.5,,79.0,
Jerricho Cotchery,NYJ,WR,28.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.0,-0.75,0.0,86.0,41.0,433.0,10.56,2.0,,,55.0,95.0,98.5,74.5,,80.0,
Toby Gerhart,MIN,RB,23.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,322.0,3.98,1.0,29.0,21.0,167.0,7.95,0.0,,,55.0,73.0,80.4,62.4,,60.0,
Javarris James,IND,RB,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,112.0,2.43,6.0,11.0,9.0,63.0,7.0,0.0,,,54.0,62.0,65.0,57.0,,61.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roscoe Parrish,BUF,WR,28.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,7.67,0.0,53.0,33.0,400.0,12.12,2.0,,,54.0,86.0,89.8,69.8,,81.0,
Tashard Choice,DAL,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,243.0,3.68,3.0,22.0,17.0,109.0,6.41,0.0,,,53.0,69.0,75.7,60.7,,62.0,
Dallas Clark,IND,TE,31.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,53.0,37.0,347.0,9.38,3.0,,,53.0,90.0,92.7,71.2,,28.0,
Devery Henderson,NOR,WR,28.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.67,0.0,59.0,34.0,464.0,13.65,1.0,,,53.0,87.0,90.2,70.2,,83.0,
David Nelson,BUF,WR,24.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,31.0,353.0,11.39,3.0,,,53.0,84.0,87.3,68.8,,82.0,
Matthew Stafford,DET,QB,22.0,3.0,3.0,57.0,96.0,535.0,6.0,1.0,4.0,11.0,2.75,1.0,0.0,0.0,0.0,,0.0,,1.0,53.0,51.0,55.5,51.5,,40.0,
Bruce Gradkowski,OAK,QB,27.0,6.0,4.0,83.0,157.0,1059.0,5.0,7.0,12.0,41.0,3.42,0.0,0.0,0.0,0.0,,0.0,,,52.0,49.0,61.0,56.5,,41.0,
Daniel Fells,STL,TE,27.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,65.0,41.0,391.0,9.54,2.0,,,51.0,92.0,95.1,71.6,,29.0,
Fred Davis,WAS,TE,24.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,30.0,21.0,316.0,15.05,3.0,,,50.0,71.0,73.6,60.1,,30.0,
Emmanuel Sanders,PIT,WR,23.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,28.0,376.0,13.43,2.0,,,50.0,76.0,79.6,61.6,,84.0,
C.J. Spiller,BUF,RB,23.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,283.0,3.82,0.0,30.0,24.0,157.0,6.54,1.0,,,50.0,69.0,83.5,63.0,,63.0,
Brian Robiskie,CLE,WR,23.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,49.0,29.0,310.0,10.69,3.0,,,49.0,78.0,81.0,63.5,,85.0,
Jerome Harrison,2TM,RB,27.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,71.0,330.0,4.65,1.0,13.0,12.0,85.0,7.08,0.0,,,48.0,58.0,61.5,51.5,,65.0,
DeAngelo Williams,CAR,RB,27.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,87.0,361.0,4.15,1.0,13.0,11.0,61.0,5.55,0.0,,,48.0,58.0,61.7,52.7,,64.0,
Darrius Heyward-Bey,OAK,WR,23.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,12.0,0.0,65.0,26.0,366.0,14.08,1.0,,,47.0,72.0,75.9,59.4,,86.0,
Jerome Simpson,CIN,WR,24.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,25.0,20.0,277.0,13.85,3.0,,,46.0,64.0,67.9,53.9,,87.0,
Legedu Naanee,SDG,WR,27.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,-0.67,0.0,46.0,23.0,371.0,16.13,1.0,1.0,,45.0,67.0,70.4,55.4,,89.0,
Laurent Robinson,STL,WR,25.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,-14.0,-7.0,0.0,75.0,34.0,344.0,10.12,2.0,,,45.0,79.0,82.0,62.0,,88.0,
Brad Smith,NYJ,WR,27.0,16.0,2.0,2.0,3.0,6.0,1.0,0.0,38.0,299.0,7.87,1.0,7.0,4.0,44.0,11.0,0.0,,,45.0,48.0,63.0,57.5,,90.0,
Vincent Jackson,SDG,WR,27.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,24.0,14.0,248.0,17.71,3.0,,,44.0,58.0,61.2,51.2,,91.0,
Isaac Redman,PIT,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,247.0,4.75,0.0,10.0,9.0,72.0,8.0,2.0,,,44.0,51.0,54.9,46.4,,66.0,
Tony Scheffler,DET,TE,27.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,72.0,45.0,378.0,8.4,1.0,,,44.0,88.0,91.3,65.3,,31.0,
Mark Clayton,STL,WR,28.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,42.0,23.0,306.0,13.3,2.0,,,43.0,66.0,69.2,54.7,,92.0,
Josh Cribbs,CLE,WR,27.0,15.0,5.0,2.0,3.0,19.0,0.0,0.0,20.0,66.0,3.3,0.0,39.0,23.0,292.0,12.7,1.0,,,43.0,59.0,65.1,47.1,,94.0,
Andre Roberts,ARI,WR,22.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,49.0,24.0,307.0,12.79,2.0,,,43.0,65.0,68.7,52.7,,93.0,
Reggie Bush,NOR,RB,25.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,36.0,150.0,4.17,0.0,42.0,34.0,208.0,6.12,1.0,,,42.0,74.0,80.8,56.8,,68.0,
Jared Cook,TEN,TE,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.0,29.0,361.0,12.45,1.0,,,42.0,71.0,74.1,56.6,,32.0,
Bernard Scott,CIN,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,299.0,4.9,1.0,13.0,11.0,60.0,5.45,0.0,,,42.0,51.0,54.9,45.4,,67.0,
Chansi Stuckey,CLE,WR,27.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,1.0,63.0,40.0,346.0,8.65,0.0,,,42.0,79.0,83.0,58.5,,95.0,
Seneca Wallace,CLE,QB,30.0,8.0,4.0,64.0,101.0,694.0,4.0,2.0,7.0,9.0,1.29,0.0,1.0,1.0,9.0,9.0,0.0,,,42.0,42.0,47.1,43.1,,42.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ladell Betts,NOR,RB,31.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,150.0,3.33,2.0,31.0,23.0,141.0,6.13,0.0,,,41.0,63.0,69.6,51.6,,69.0,
Clinton Portis,WAS,RB,29.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,54.0,227.0,4.2,2.0,9.0,5.0,55.0,11.0,0.0,,,40.0,45.0,48.2,42.7,,71.0,
Sidney Rice,MIN,WR,24.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,42.0,17.0,280.0,16.47,2.0,,,40.0,57.0,60.0,48.5,,97.0,
Javon Ringer,TEN,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,239.0,4.69,2.0,8.0,7.0,44.0,6.29,0.0,,,40.0,47.0,50.3,43.8,,70.0,
Demaryius Thomas,DEN,WR,23.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,39.0,22.0,283.0,12.86,2.0,,,40.0,59.0,63.9,48.4,,96.0,
Earnest Graham,TAM,RB,30.0,12.0,7.0,1.0,1.0,2.0,1.0,0.0,20.0,99.0,4.95,1.0,19.0,16.0,130.0,8.13,1.0,,,39.0,54.0,57.5,46.0,,72.0,
Seyi Ajirotutu,SDG,WR,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,13.0,262.0,20.15,2.0,,,38.0,51.0,54.2,44.7,,98.0,
John Carlson,SEA,TE,26.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,58.0,31.0,318.0,10.26,1.0,,,38.0,69.0,71.8,53.3,,34.0,
Evan Moore,CLE,TE,25.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,16.0,322.0,20.13,1.0,,,38.0,53.0,56.7,45.2,,33.0,
Danario Alexander,STL,WR,24.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,20.0,306.0,15.3,1.0,,,37.0,57.0,59.6,46.6,,101.0,
Anthony Dixon,SFO,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,237.0,3.39,2.0,5.0,5.0,11.0,2.2,0.0,,,37.0,42.0,44.8,39.3,,73.0,
Matt Moore,CAR,QB,26.0,6.0,5.0,79.0,143.0,857.0,5.0,10.0,5.0,25.0,5.0,0.0,0.0,0.0,0.0,,0.0,,,37.0,33.0,47.8,42.8,,44.0,
